timestamp,F3_Q,F3_V,FC6_Q,FC6_V,P7_Q,P7_V,T8_Q,T8_V,F7_Q,F7_V,F8_Q,F8_V,T7_Q,T7_V,P8_Q,P8_V,AF4_Q,AF4_V,F4_Q,F4_V,AF3_Q,AF3_V,O2_Q,O2_V,O1_Q,O1_V,FC5_Q,FC5_V
20230511120650221,15995,11696,16242,4314,   0,16016,9380,12733,4873,12036,5735,5586,   0,11263,   0,7627,10642,5623,1604,1883,14468,10641,11101,7695,   0,14725,5245,10083
20230511120650225,15995,11074,16242,10294,   0,9511,9380,9601,4873,6105,5735,12916,   0,10943,   0,10024,10642,8289,1604,2845,14468,  74,11101,11983,   0,4578,5245,12721
20230511120650233,15995,12151,16242,4519,   0,8712,9380,4547,4873,7331,5735,15972,   0,10970,   0,8496,10642,14272,1604,6317,14468,11685,11101,1938,   0,4273,5245,10830
20230511120650241,15995,2991,16242,11898,   0,4384,9380, 606,4873,15754,5735,12753,   0,16037,   0,14422,10642,9030,1604,13440,14468,1094,11101,7079,   0,16082,5245,14332
20230511120650249,15995,15462,16242,3899,   0,8932,9380,13520,4873,8937,5735,9901,   0, 251,   0,9434,10642,4561,1604,4652,14468,5673,11101,8664,   0,11792,5245,9909
20230511120650257,15995, 863,16242,11217,   0,10470,9380,16262,4873,8376,5735,6751,   0,2357,   0,4770,10642,4490,1604, 883,14468,8199,11101,12854,   0,4579,5245,12621
20230511120650265,15995,12461,16242,14203,   0,8421,9380,13577,4873,7219,5735,7634,   0,4112,   0,11991,10642,9961,1604,12134,14468,11576,11101,15758,   0,3011,5245,10028
20230511120650273,15995,3778,16242,15556,   0,12060,9380,9100,4873,6669,5735,3751,   0,16226,   0,5975,10642,3518,1604,9164,14468,2822,11101,12125,   0,8890,5245,15759
20230511120650281,15995,1974,16242,3607,   0,1281,9380,1281,4873,12919,5735,12307,   0,4730,   0,9667,10642,7162,1604,12423,14468,11073,11101,1602,   0,7262,5245,13258
20230511120650288,15995,3583,16242,  71,   0,9423,9380,14372,4873,9994,5735,13674,   0,11326,   0,13138,3060,11897,1604,1886,14468,4110,11101,4711,   0,2994,5245,13695
20230511120650296,15995,13810,16242,7082,   0,1174,9380,16371,4873,7386,5735,6720,   0,7571,   0,9315,3060,15240,1604,10361,14468,5375,11101,12501,   0,10864,5245,9702
20230511120650304,15995,15093,16242,5734,   0,10062,9380,9821,4873,4595,5735,6594,   0,7633,   0,10876,3060,4743,1604,12715,14468,1435,11101,7515,   0,7812,5245,11427
20230511120650312,15995,12299,16242,15786,   0,8717,9380,2768,4873,4774,5735,11837,   0,12331,   0,15802,3060,4349,1604,9283,14468,2192,11101,13199,   0,15114,5245,14231
20230511120650320,15995,6632,16242,4291,   0, 440,9380,5018,4873,9015,5735,6278,   0,3101,   0,1486,3060,6776,1604,3811,14468,7796,11101,6883,   0,1394,5245, 633
20230511120650328,15995,10459,16242,8686,   0,15533,9380,11027,4873,8883,5735,9568,   0,2861,   0,2757,3060,4987,1604,15561,14468,1538,11101,14359,   0,4100,5245,5945
20230511120650336,15995,10157,16242,6106,14510,15658,9380,3816,4873,3135,5735,10249,   0,11917,   0,1033,3060,1295,1604,3962,14468,12859,11101, 367,   0,8761,5245,3580
20230511120650343,15995,5673,16242,12898,14510,9188,9380,13233,4873,12988,5735,3582,   0,12893,   0,12437,3060,8003,1604,14393,14468,2610,11101,3656,   0, 974,5245,10415
20230511120650351,15995,7828,16242,5786,14510,13392,9380,15218,4873,5259,5735,15290,   0,3587,   0,6107,3060,5767,1604,2790,14468,8372,11101,3245,   0,  59,5245,13220
20230511120650359,15995,11235,16242,14053,14510,12375,9380,10369,4873,9423,5735,1302,   0,10777,   0,4736,3060, 666,1604,6239,14468, 145,11101,5547,   0,9933,5245,14709
20230511120650367,15995,12275,16242,  63,14510,16373,9380,7246,4873,8554,5735,3471,   0,13205,   0,15709,3060,7879,1604,3308,14468,4493,11101,13966,   0,14632,5245,13774
20230511120650375,15995,4716,16242,7155,14510,14758,9380,10364,4873,5587,5735,13597,   0,3929,   0,6296,3060,15658,1604,14012,14468,15201,11101,12549,   0,11923,5245,7195
20230511120650383,15995,11943,16242,14102,14510,7275,9380,11669,4873, 621,5735, 775,   0,9055,11811,13500,3060,15283,1604,2803,14468,6883,11101,8166,   0,5812,5245,14458
20230511120650391,15995,16351,16242,1257,14510,5425,9380,12994,4873, 196,5735,4896,   0,12713,11811,14971,3060,1410,1604,2868,14468,9229,11101,14282,   0,3675,5245,7558
20230511120650399,15995, 739,16242,4064,14510,8275,9380,13486,4873,5290,5735, 713,   0,8380,11811,10919,3060,16166,1604,12847,14468, 666,11101,9970,   0,5030,5245,16340
20230511120650407,15995,3572,16242,16355,14510,15337,9380,4858,4873,15520,5735,3335,   0,14070,11811,8104,3060,10177,1604,4577,14468,3321,11101,8865,   0,13120,5245,5670
20230511120650415,15995,14950,16242,1744,14510,3145,9380,2821,4873,14227,4139,13617,   0,9824,11811,6728,3060,3341,1604,1515,14468,7447,11101,15529,   0,7257,5245,5744
20230511120650422,15995,14492,16242,6881,14510,2106,9380,3375,4873,7071,4139,10755,   0,2694,11811,15933,3060,4847,1604,15465,14468,15732,11101,3778,   0,4914,5245,16006
20230511120650434,15995,9627,16242,7160,14510,14124,9380,11508,4873,4838,15151,9894,   0,3664,11811, 246,3060,3113,1604, 233,14468, 869,11101,14403,   0,9021,5245, 993
20230511120650438,15995,5677,16242,9951,14510,14321,9380,11124,4873,5167,15151,5812,   0,14175,11811,5269,3060,14820,1604,8060,14468,12611,11101,10970,   0,6717,5245,2343
20230511120650446,15995,6704,16242,10190,14510,10671,9380,5364,4873,15909,15151,12027,   0,6206,11811,12287,3060,12454,1604,16336,14468,7120,11101,13633,   0,15723,5245,1904
20230511120650454,15995,8980,16242,6247,14510,7469,9380,9595,4873,16166,15151,6047,   0,  79,11811,10676,3060,13237,1604,10572,14468,3464,11101,12258,   0,14846,5245,12036
20230511120650462,15995,2450,16242,15690,14510,6963,9380,11518,4873,14929,15151,6655,   0,10167,11811,14606,3060,4214,1604,2980,14468,7008,11101,8894,   0,5508,5245,11594
20230511120650470,15995,13238,16242,12282,14510,13216,9380,2510,4873,5619,15151,4842,   0,6902,11811,15430,3060,2420,1604,7729,14468,2985,11101,1422,   0,8083,5245,3432
20230511120650477,15995,3107,16242,8241,14510, 636,9380,16218,4873,8640,15151, 554,   0,7480,11811,6128,3060,9733,1604,7824,14468,14310,11101,15621,   0,10555,5245,6176
20230511120650485,15995,14343,16242,8041,14510,2703,9380,9931,4873,9038,15151,8170,   0,13916,11811,9669,3060,2760,1604,12739,14468,15204,11101,11239,   0,7130,5245,2424
20230511120650493,15995,11149,16242,15188,14510,3304,9380,6349,4873,6673,15151, 406,   0,9907,11811,9450,3060,11364,1604,5822,14468,11397,11101,3193,   0,9968,5245,8884
20230511120650501,15995, 861,16242,10367,14510,7882,9380,13729,4873,13058,15151,10558,   0,11584,11811,5575,3060,2024,1604,7458,14468,12280,11101,13038,   0,14603,5245,14302
20230511120650509,15995,14694,16242,4515,14510,6517,9380, 126,4873,14353,15151,8855,   0,2165,11811,15876,3060,1786,1604,10880,14468,13221,11101,13376,   0,8413,5245,5869
20230511120650517,15995,2954,16242,15389,14510,3435,9380,14052,4873, 148,15151,9425,   0,2237,11811,11984,3060,15801,1604,14053,14468,14876,11101,1674,   0,13776,5245, 527
20230511120650528,15995,13754,16242,7563,14510,13494,9380,2645,4873,13657,15151,5603,   0,1817,11811,3732,3060,8106,1604,9529,7123,1849,11101,12834,   0,9650,5245,10003
20230511120650533,15995,4026,16242,11575,14510,  46,9380, 428,4873,8492,15151,3121,   0,1066,11811,6461,3060,7426,1604,14760,7123,6163,11101,15680,   0,1662,5245,10444
20230511120650541,15995,6313,16242,3847,14510,9414,9380,15235,4873,10811,15151,16201,   0,9412,11811,5261,3060,10653,1604,5239,7123,3269,11101,  56,   0,9564,5245,2736
20230511120650548,15995, 264,16242,11531,14510,6415,9380,9690,4873, 974,15151,10332,   0,10340,11811,7468,3060,6809,1604,14327,7123,3234,11101,3788,   0,9414,5245,13318
20230511120650556,15995,10837,16242,13561,14510, 743,9380,11140,4873,1642,15151,3141,   0,11933,11811,10493,3060,11738,1604,11320,7123,13513,11101, 894,   0, 211,5245,7177
20230511120650568,15995,10114,16242,10380,14510, 659,9380, 587,4873,15390,15151,7797,   0,2315,11811,11943,3060,8850,1604,3638,7123,12920,11101,14716,   0,6680,5245,15575
20230511120650572,15995,13023,16242,9125,14510,4993,9380,1144,4873,7707,15151,2272,   0,8380,11811,7070,3060,12301,1604,10504,7123,7387,11101,7586,   0,6583,5245,1246
20230511120650580,15995,4122,16242,14188,14510,9439,9380,4013,4873,7722,15151,1623,   0,7183,11811,16225,3060,3390,1604,2545,7123,11054,11101,12595,   0,15494,5245,8922
20230511120650588,15995,2402,16242,4475,14510,1080,9380,4472,4873,4132,13967,6159,   0,15925,11811,1274,3060,14145,1604,7549,7123, 687,11101,6621,   0, 421,5245,2892
20230511120650596,15995,9489,16242,7131,14510,13616,9380,5230,4873,8242,13967,7311,   0,12193,11811,7938,3060,4894,1604,10922,7123,13693,11101,   2,   0,6350,5245,15502
20230511120650604,15995,5552,16242,1416,14510,9508,9380,10489,4873,5617,13967,7933,   0,2440,11811,5263,3060,15088,1604,5809,7123,11357,11101,5208,   0,15139,5245,9267
20230511120650611,15995,10966,16242,6738,14510,10333,9380,1207,4873,13585,13967,13425,   0,4121,11811,10394,3060,12824,1604,5596,7123, 366,11101,1757,   0,3772,5245,8192
20230511120650619,15995,14601,16242,12751,14510,6095,9380, 208,4873,12331,13967,3079,   0,13660,11811,1113,3060,14723,1604, 138,7123,9985,11101,13145,   0,16119,5245,10764
20230511120650628,15995,10384,16242,3630,14510,13990,9380,14784,4873,15682,13967,8759,   0,1900,11811,  64,3060,8632,1604,3190,7123,6606,11101,1190,   0,4357,5245,14285
20230511120650635,15995,12050,16242,4321,14510,9526,9380,3324,4873,15447,13967,6985,   0,9503,11811, 832,3060,14196,1604,5377,7123,11120,11101,4404,13526,7626,5245,15820
20230511120650643,15995,1434,16242,11506,14510,7129,9380,2604,4873,2931,13967,2926,   0,8498,11811,10018,3060,5215,1604,6013,7123,7399,11101,5791,13526,3184,5245,12409
20230511120650651,15995,1039,16242,12636,14510,6875,9380,7186,4873,6925,13967,1169,   0,12363,11811, 263,3060,10829,1604,10096,7123,7076,11101,8564,13526,10906,5245,2725
20230511120650659,15995,9896,16242,12556,14510,5670,9380, 254,4873,10030,13967,6347,   0,11158,11811,8385,3060, 537,1604,3548,7123,4965,11101,14506,13526,6107,5245,10026
20230511120650667,15995,1315,16242,4144,14510,3609,9380,  20,4873,12043,13967,10923,   0,4981,11811,2979,3060,11173,1604,7686,7123,10680,11101, 252,13526,8086,5245,10396
20230511120650675,15995,5143,16242,14703,14510,3350,9380,11251,4873,6411,13967,3548,   0,14413,11811,3257,3060,13971,1604,2596,7123,7114,11101,15210,13526,14822,5245,9188
20230511120650682,15995,12805,16242,11572,14510,10667,9380,15935,4873,5631,13967,5903,   0,9331,11811,5243,3060,10029,1604,5328,7123,6955,11101,9685,13526,7279,5245,6036
20230511120650690,15995,2859,16242, 952,14510,10149,9380,15209,4873,15855,13967,16082,   0,11606,11811,7917,3060,10863,1604,10694,7123,16238,11101,11484,13526,15005,14124,11585
20230511120650698,15995,14985,16242,1952,14510,12622,9912,12532,4873,11496,13967,2285,   0,12913,11811,2678,3060,12031,1604,13980,7123,14914,11101,10320,13526,5951,14124,4755
20230511120650706,15995,3121,16242,5980,14510,13909,9912,12019,4873,8062,13967,14633,   0,16285,11811,7051,3060,3306,1604,10245,7123,2602,11101,5434,13526,7394,14124,1892
20230511120650714,15995,4800,16242,11970,14510,15615,9912,6252,4873,12924,13967,15187,   0,  87,11811, 701,3060,3653,1604,5096,9250,9359,11101,13219,13526, 512,14124,2757
20230511120650722,15995,8919,16242,4475,14510,7871,9912,8845,4873, 806,2527, 237,   0,13444,11811,6076,3060,11997,1604,15510,9250,16086,11101,15800,13526,2363,14124,7632
20230511120650731,15995,15694,16242,3169,14510, 104,9912,12485,4873,14130,2527,2750,   0,2982,11811,15374,3060,9437,1604,14743,9250,1835,11101,12886,13526,5903,14124,8828
20230511120650738,15995,7032,16242,12482,14510,4715,9912,1741,4873,5177,2527,4708,   0,5582,11811,7126,3060,12102,1604,  49,9250,14358,11101,8747,13526,15778,14124,6458
20230511120650749,15995,4600,16242,13750,14510,3988,9912,4676,4873, 262,2527,2086,   0,4051,11811, 162,3060,15916,1604,12487,9250,12210,11101,13180,13526,  33,14124,9038
20230511120650753,15995,2778,16242,8461,14510,14121,9912,6751,4873,3991,2527,15610,   0, 796,11811,14405,3060,13073,1604,7780,9250,4349,11101,7843,13526,6062,14124,8044
20230511120650761,15995,4933,16242,10294,14510,8168,9912,7977,4873, 552,2527,1936,   0,3252,11811,13513,3060,9612,1604,11946,9250,8169,11101,10576,13526,15462,14124,5885
20230511120650769,15995,12052,16242,14651,14510,3702,9912,11178,4873,13966,2527,8684,   0,7056,11811,4689,3060,7144,1604,12092,9250,10512,11101,12895,13526, 374,14124,15358
20230511120650781,15995,14858,16242,6585,14510,12015,9912,11799,4873,14606,2527,6010,   0,11211,11811,2419,3060,7182,1604,10451,9250,5235,11101,2067,13526,9048,14124,3006
20230511120650785,15995,9688,16242,1304,14510,10742,9912,9304,4873,13864,2527, 341,   0,13550,11811,2844,3060,3770,1604,8746,9250,15821,11101,10163,13526,2457,14124,1500
20230511120650793,15995,3360,16242,11700,14510,11256,9912,4653,4873,15337,2527,6447,   0,5528,11811,10233,3060,16117,1604,7558,9250,12344,11101,5808,13526,16005,14124,3585
20230511120650801,15995,11149,16242,14671,14510,10551,9912,9677,4873,15635,2527,2042,   0,10604,11811,8288,3060,2531,1604,12560,9250,2745,11101,5479,13526,6476,14124,7225
20230511120650808,15995,1676,16242,4953,14510,5400,9912,5275,4873,9752,2527,13303,   0,14437,11811,15160,3060,13127,1604,8664,9250,2333,11101,12496,13526,9714,14124,2524
20230511120650816,15995,9722,16242,2755,14510,1115,9912,12384,4873,1001,2527,9231,   0,  91,11811, 448,3060,5612,1604,1433,9250,8309,11101,8705,13526,1290,14124,14019
20230511120650824,15995,9777,16242,3826,14510,14382,9912,6054,4873,9916,2527,8268,   0,16162,11811,1679,3060,10138,1604,13842,9250,4351,11101,6595,13526,14978,14124,12806
20230511120650836,15995,2842,16242,9780,14510,3051,9912,12971,4873,6567,2527,2979,   0,5019,11811, 615,3060, 783,1604,5490,9250,14701,11101, 524,13526,10033,14124,13478
20230511120650840,15995,13720,16242,13712,14510, 187,9912,9992,4873,10947,2527,8137,   0,10313,11811,10319,3060,9664,1604,11109,9250,5573,11101,10228,13526, 521,14124,15464
20230511120650848,15995, 250,16242,8620,14510,5352,9912,16036,4873,6940,2527,7595,   0,13689,11811,6801,3060,8749,1604,12086,9250,11722,11101,5743,13526, 643,14124,13046
20230511120650856,15995,11426,16242,5744,14510,13140,9912,12471,4873,2506,2527,2645,   0,2166,11811,12011,3060,4787,1604,13831,9250,8292,11101,5407,13526,8587,14124,9203
20230511120650864,15995,13564,16242,5179,14510,13818,9912,11318,4873,15348,2527,4180,   0,11092,11811,12014,3060,4449,1604,10555,9250,13476,11101,15572,13526,10494,14124,1576
20230511120650871,15995,4321,16242,15047,14510,7483,9912,14461,4873,4323,2527,12545,   0,4129,11811,13807,3060,1710,1604,5492,9250,10926,11101,11509,13526,1750,14124,3173
20230511120650879,15995,3997,16242,8972,14510,6173,9912,8593,4873,9917,2527,2714,   0,8672,11811,3674,3060,8427,1604,7329,9250,2180,11101,10820,13526,8961,14124,3079
20230511120650887,15995,13252,16242,2355,14510,13884,9912,8451,4873,12152,2527,7284,   0,14752,11811,1488,3060,5276,1604,2552,9250,1728,11101,1962,13526,14110,14124,10118
20230511120650895,15995,10874,16242,11449,14510,16146,9912,8151,4873,10058,13078, 558,   0,10119,11811,6683,3060,12602,1604,5939,9250,12432,11101,8400,13526,14106,14124,1368
20230511120650903,15995,7648,16242,15414,14510, 258,9912,5726,4873,14582,13078,8080,   0, 724,11811,9296,3060,14062,1604,7575,9250,5695,11101,9257,13526,10825,14124,11158
20230511120650912,15995,13920,16242,11124,14510,1453,9912, 185,4873,8403,13078, 875,   0,13448,11811,1747,3060,8852,1604,9890,9250,5925,11101,5124,13526,13469,14124,2823
20230511120650919,15995, 332,16242,8240,14510,5555,9912,15153,4873,14832,13078,14884,   0,11553,11811,13463,3060,7779,1604,5333,9250,3242,11101,9676,14107,13299,14124,9937
20230511120650927,15995,14413,16242,6053,14510,1982,9912,3820,4873,11203,13078,4541,   0,7267,11811,6464,3060,4310,1604,5282,9250,1447,11101, 567,14107,8052,14124,7604
20230511120650935,15995,7202,16242,6139,14510,13013,9912,10953,4873,14909,13078,5253,   0,1196,11811,11039,3060,10563,1604, 260,9250,6879,11101,13306,14107,  70,14124, 193
20230511120650942,15995,2711,16242,7313,14510,1051,9912,12042,4873,2000,13078,10467,   0,5125,11811,7865,3060,10467,1604,15427,9250,1961,11101,13034,14107,10180,14124,4560
20230511120650950,15995,6356,16242,8351,14510,9840,9912,10899,4873,6052,13078,14979,   0,7771,11811,8399,3060,10786,1604, 221,9250,15689,11101,11151,14107,9822,14124,12066
20230511120650958,15995,8232,16242, 367,14510,1218,9912,13116,4873,11383,13078,13971,   0,5928,11811,8566,3060,11613,1604,11823,9250,15154,11101,14159,14107,9139,14124,4953
20230511120650966,15995,14137,16242,9982,14510,6936,9912,2893,4873,7651,13078,11664,   0,3127,11811,5838,3060,6180,1604,7655,9250,5792,11101,6267,14107,3851,14124,11246
20230511120650974,15995,4455,16242,14696,14510,12099,9912,14065,4873,11796,13078,7365,   0,8298,11811,9342,3060,5732,1604,16250,9250,4507,11101,15724,14107, 950,14124,1935
20230511120650982,15995,12887,16242,15086,14510,4833,9912,15541,4873,9194,13078,14912,   0,4815,11811,14482,3060,4361,1604,2068,9250,8917,11101,4132,14107,10642,14124,2174
20230511120650990,15995, 661,16242,4718,14510,1244,9912, 278,4873,14022,13078,13102,   0,16070,11811,2564,3060,5718,1604,4842,9250,10677,11101,10758,14107,14289,14124,12942
20230511120650998,15995, 444,16242,3207,14510,11285,9912,15703,4873,10181,13078,9424,   0,8473,11811,2897,3060,2347,1604,13843,9250,4338,11101,13825,14107,5525,14124,13508
20230511120651005,15995,12264,16242,13966,14510,6704,9912,2638,4873,10847,13078,15963,   0,8711,11811,12670,3060,2717,1604,1723,9250,3373,11101,7845,14107,15108,14124,7790
20230511120651014,15995,7822,16242,5623,14510,13886,9912,8789,4873,15772,13078, 550,   0,11645,11811,15968,3060,10035,1604,13204,9250,6982,11101,11586,14107,12141,14124,5629
20230511120651021,15995,9868,16242,4037,14510,8741,9912,6488,4873,12442,13078,1380,   0,7984,11811,11050,3060,4168,1604,6629,9250,8873,11101,8950,14107,9507,14124,2228
20230511120651029,15995,10929,16242,2655,14510,1658,9912,4780,4873,2152,13078,3616,   0, 608,11811,12113,3060,8629,1604,14708,9250,3001,11101,2358,14107,16295,14124,2141
20230511120651041,15995,15353,16242,16146,14510,12196,9912,6103,4873,2157,13078,12414,   0,16147,11811,2955,3060, 377,1604,16098,9250,8525,11101,15254,14107,1669,14124,11020
20230511120651045,15995,2928,16242,6105,14510,13774,9912,5748,4873,3142,13078,6943,   0,7907,11811,1261,3060,11999,1604,3740,9250,1779,11101,12572,14107,7053,14124,14106
20230511120651053,15995,13042,16242,7503,14510,15371,9912,9866,4873,9485,13078,12960,   0,5185,11811,13187,3060,10004,1604,5323,9250,4171,11101,3347,14107,6576,14124,13640
20230511120651061,15995,13226,16242,13882,14510,7174,9912,16294,4873,8558,13078,3086,   0,11663,11811,11461,3060,10432,1604,11430,9250,14201,11101,5672,14107,8312,14124,3790
20230511120651069,15995,3278,16242,10319,14510,14245,9912,13005,4873,4653,13078,12271,   0,13122,11811,8156,3060,10899,1604,12010,9250,16090,11101,6002,14107,14247,14124,15444
20230511120651076,15995,12964,16242,2052,14510,1242,9912,10399,4873,5387,13078,6082,   0, 730,11811,6347,3060,13067,1604, 315,9250,10270,11101,13309,14107,9249,14124,8242
20230511120651084,15995,4267,16242, 603,14510,9418,9912,13004,4873,10515,13078,15284,   0,10711,11811,11309,3060,11225,1604,11849,9250, 496,11101,2796,14107,6350,14124,6197
20230511120651092,15995,13873,16242,3696,14510,10771,9912,10596,4873,9935,13078,12854,   0,12495,11811,11161,3060, 752,1604,11283,9250,2780,11101,9109,14107,15511,14124,7099
20230511120651100,15995,9418,16242, 197,14510,7672,9912,4475,4873,8391,13078,7170,   0,13800,11811,8153,3060,2804,1604,15943,9250, 937,11101,13179,14107,13697,14124,4999
20230511120651108,15995,7602,16242,12059,14510,14426,9912,14947,4873,16115,13078,1312,   0,2179,11811,13946,3060,10039,1604,10964,9250,3769,11101,9038,14107,9342,14124,10231
20230511120651116,15995,12234,16242,  57,14510,3013,9912,3005,4873,11889,13078,9343,   0,16332,11811,12410,3060,6306,1604,6046,9250,1981,11101,3404,14107,8070,14124,3804
20230511120651124,15995,1705,16242,12234,14510,13280,9912,1525,4873,13100,13078,11235,   0,8803,11811,15944,3060,14885,1604,15742,9250,9636,11101,6540,14107,16050,14124,5743
20230511120651132,15995,2746,16242,5203,14510,9340,9912,13271,4873,2191,13078,12789,   0,8520,11811,4223,3060,5933,1604,4916,9250,10483,11101,1373,14107,13918,14124,1757
20230511120651139,15995,7021,16242,11728,14510,15572,9912,14902,4873,6253,13078,10174,   0,5049,11811,8682,3060,11346,1604,8301,9250, 856,11101,9960,14107,8538,14124,4122
